Time	Participant	Block	Trial	TargetChange	ObjectsCount	Duration	Error	Practice
Tue Feb 16 23:37:24 CET 2016	0	0	0	VV1	9	1438	0	true
Tue Feb 16 23:37:28 CET 2016	0	1	0	VV2	9	2743	0	false
Tue Feb 16 23:37:32 CET 2016	0	1	1	VV1	9	1761	1	false
Tue Feb 16 23:37:34 CET 2016	0	1	1	VV1	9	899	1	false
