Time	Participant	Block	Trial	TargetChange	ObjectsCount	Duration	Error	Practice
Tue Feb 16 23:32:07 CET 2016	0	0	0	VV1	9	6044	1	true
Tue Feb 16 23:32:11 CET 2016	0	0	0	VV1	9	2032	0	true
Tue Feb 16 23:32:13 CET 2016	0	1	0	VV2	9	987	1	false
Tue Feb 16 23:32:16 CET 2016	0	1	0	VV2	9	535	1	false
