Time	Participant	Block	Trial	TargetChange	ObjectsCount	Duration	Error	Practice
Wed Feb 17 00:54:11 CET 2016	0	0	0	VV1	9	1237	0	true
Wed Feb 17 00:54:14 CET 2016	0	1	0	VV2	9	1456	0	false
Wed Feb 17 00:54:15 CET 2016	0	1	1	VV1	9	462	0	false
Wed Feb 17 00:54:19 CET 2016	0	1	2	VV1VV2	9	2498	0	false
Wed Feb 17 00:54:22 CET 2016	0	1	3	VV2	9	1390	0	false
Wed Feb 17 00:54:25 CET 2016	0	1	4	VV1VV2	9	2069	0	false
